iter	RMSE
1513	0.0963450235
1514	0.09628434811
1515	0.09619792868
1516	0.09613231582
1517	0.09611843044
1518	0.0960181939
1519	0.09594197643
1520	0.09589123491
1521	0.09582799597
1522	0.09574102032
1523	0.09570055094
1524	0.0956165108
1525	0.09555554236
1526	0.09550102938
1527	0.09544992742
1528	0.0953810286
1529	0.09530875678
1530	0.0952741562
1531	0.09516250091
1532	0.0951115244
1533	0.09509899348
1534	0.09503717558
1535	0.09498805462
1536	0.09493509662
1537	0.09487841129
1538	0.09479012254
1539	0.09471819348
1540	0.09468326646
1541	0.09456638077
1542	0.09448313196
1543	0.09443167983
1544	0.09437741575
1545	0.09429283481
1546	0.09420431552
1547	0.09414675156
1548	0.09405790841
1549	0.09398858607
1550	0.0939465237
1551	0.09384474771
1552	0.09376847143
1553	0.09370370214
1554	0.09366308151
1555	0.09360131969
1556	0.09356520787
1557	0.09350093738
1558	0.09345455946
1559	0.09339073792
1560	0.09334847217
1561	0.09328772319
1562	0.09321276391
1563	0.09316287595
1564	0.09306839812
1565	0.09300822589
1566	0.09295121978
1567	0.09286855636
1568	0.09278363277
1569	0.09271293685
1570	0.09266109578
1571	0.09260242351
1572	0.09256685988
1573	0.09253662821
1574	0.09251684389
1575	0.09246420104
1576	0.09240684619
1577	0.09234404519
1578	0.09227197453
1579	0.09218903001
1580	0.0921061563
1581	0.09202789671
1582	0.09198283759
1583	0.09192896948
1584	0.09185694746
1585	0.09182362609
1586	0.09178921219
1587	0.09175223822
1588	0.09170605782
1589	0.09165328303
1590	0.09162655353
1591	0.09154748665
1592	0.09151117385
1593	0.09144996422
1594	0.09136277845
1595	0.0913223066
1596	0.09124690308
1597	0.09119280984
1598	0.09112076388
1599	0.0910582409
1600	0.09100572384
1601	0.09096305254
1602	0.09092202824
1603	0.09091067304
1604	0.09089760547
1605	0.09083090451
1606	0.09080689347
1607	0.09072529464
1608	0.0906950531
1609	0.09064483521
1610	0.09060267516
1611	0.09052779624
1612	0.09043706089
1613	0.09035423913
1614	0.0903095097
1615	0.09025897696
1616	0.09021005459
1617	0.09011313866
1618	0.09003157274
1619	0.08998668105
1620	0.08990700364
1621	0.0898166495
1622	0.08976932822
1623	0.08970533137
1624	0.08966569191
1625	0.08958225848
1626	0.08953990189
1627	0.08945445447
1628	0.08938968873
1629	0.08931537072
1630	0.0892365135
1631	0.08920187837
1632	0.08916198564
1633	0.08909399379
1634	0.08903173797
1635	0.08898557127
1636	0.08891562802
1637	0.08887383395
1638	0.08882177949
1639	0.08875172745
1640	0.08873830187
1641	0.08868697891
1642	0.08863415002
1643	0.08860755774
1644	0.08859810343
1645	0.08858150076
1646	0.08848797176
1647	0.08843876567
1648	0.08839700767
1649	0.08831268284
1650	0.08824903686
1651	0.08818721786
1652	0.08814712199
1653	0.08809039647
1654	0.08805928245
1655	0.08802077406
1656	0.08796692156
1657	0.08791580469
1658	0.08788923405
1659	0.08781101857
1660	0.08774657678
1661	0.08773081476
1662	0.08766593417
1663	0.08763530226
1664	0.08759524442
1665	0.08754267082
1666	0.08745771221
1667	0.08740942741
1668	0.0873501209
1669	0.08731598963
1670	0.08728466676
1671	0.08725909276
1672	0.08723987244
1673	0.08717845329
1674	0.08713718204
1675	0.08708878989
1676	0.08703512215
1677	0.08698426649
1678	0.08689345953
1679	0.0868324277
1680	0.08676821398
1681	0.08668667101
1682	0.08665122739
1683	0.08659729086
1684	0.08656684133
1685	0.08651671173
1686	0.08646665821
1687	0.08639999306
1688	0.08636625202
1689	0.08629899808
1690	0.08623789751
1691	0.08619777735
1692	0.08610283548
1693	0.08607814954
1694	0.08603884749
1695	0.08599928289
1696	0.08597072013
1697	0.085931548
1698	0.08586612694
1699	0.08582207908
1700	0.08577587312
1701	0.0857008463
1702	0.08568480845
1703	0.08560463411
1704	0.08556158329
1705	0.08550945312
1706	0.08544566044
1707	0.08537115391
1708	0.08532981111
1709	0.08528148824
1710	0.0852164051
1711	0.08516697366
1712	0.08513846121
1713	0.0850621623
1714	0.08502547012
1715	0.0849753475
1716	0.08489357236
1717	0.08482948093
1718	0.08479870394
1719	0.08474536197
1720	0.08469389018
1721	0.08464536841
1722	0.08458408729
1723	0.08450693109
1724	0.08445641657
1725	0.08439316696
1726	0.0843556923
1727	0.084306391
1728	0.08425627266
1729	0.08424687253
1730	0.08421284886
1731	0.08418076685
1732	0.08417056667
1733	0.08413659275
1734	0.08407540509
1735	0.08400568751
1736	0.08397436867
1737	0.08392304012
1738	0.08388335844
1739	0.08384411168
1740	0.08378895362
1741	0.08371992254
1742	0.0836802132
1743	0.08361385528
1744	0.08356579986
1745	0.08350572592
1746	0.08343941189
1747	0.08336182599
1748	0.0832907406
1749	0.08323968586
1750	0.08320003659
1751	0.0831341561
1752	0.08307263875
1753	0.08301332645
1754	0.0829620735
1755	0.08290721826
1756	0.08286200687
1757	0.0827888824
1758	0.08272363017
1759	0.08269005301
1760	0.08263287422
1761	0.08260809628
1762	0.08260099666
1763	0.08253964311
1764	0.08248993033
1765	0.08245371659
1766	0.08239698525
1767	0.08235182194
1768	0.0822957763
1769	0.0822593137
1770	0.08223915197
1771	0.08217699816
1772	0.08213230173
1773	0.08207043238
1774	0.08201813371
1775	0.08196449088
1776	0.0818829503
1777	0.08179502087
1778	0.08171736973
1779	0.08168187054
1780	0.08160704034
1781	0.08154151346
1782	0.08147825853
1783	0.08142358938
1784	0.08137625329
1785	0.08136651846
1786	0.0813365556
1787	0.08131340544
1788	0.08129711293
1789	0.08128699211
1790	0.08120472648
1791	0.08114345824
1792	0.08107582001
1793	0.08102727713
1794	0.08096975237
1795	0.08091267806
1796	0.08086065071
1797	0.08078635013
1798	0.08073466329
1799	0.08067606491
1800	0.08066090554
1801	0.08060496361
1802	0.08055745186
1803	0.08052213752
1804	0.08043423364
1805	0.08036104329
1806	0.08032023901
1807	0.08027678704
1808	0.08024739329
1809	0.08021877204
1810	0.08017331771
1811	0.08012028
1812	0.08004062873
1813	0.07999044213
1814	0.07993246686
1815	0.07985198128
1816	0.07978657323
1817	0.07973365714
1818	0.07969146238
1819	0.0796199112
1820	0.07957198444
1821	0.07951619934
1822	0.07946762558
1823	0.07943427394
1824	0.07938975511
1825	0.07932077575
1826	0.07925134609
1827	0.07924794595
1828	0.0791978272
1829	0.07919017819
1830	0.0791297585
1831	0.07909449235
1832	0.07902882067
1833	0.07898665748
1834	0.07889196694
1835	0.07883454225
1836	0.07879486248
1837	0.07875130387
1838	0.07866853579
1839	0.07860624645
1840	0.07857572994
1841	0.07852006154
1842	0.07846647665
1843	0.07843430558
1844	0.07838213992
1845	0.07830586958
1846	0.07826322141
1847	0.07825080275
1848	0.07821319873
1849	0.0781571368
1850	0.07807888597
1851	0.07804276145
1852	0.0780142189
1853	0.07795698785
1854	0.07790565412
1855	0.07785843008
1856	0.07780155426
1857	0.07774074475
1858	0.07767481634
1859	0.07763342173
1860	0.07759169141
1861	0.07754896191
1862	0.07747704957
1863	0.07742990619
1864	0.07740988156
1865	0.07736664284
1866	0.07733411574
1867	0.07727783663
1868	0.07724831906
1869	0.07720742037
1870	0.07713455673
1871	0.07709091165
1872	0.07706146122
1873	0.07702747822
1874	0.07698319373
1875	0.07692555739
1876	0.07688585804
1877	0.07686184672
1878	0.07682658704
1879	0.07679487874
1880	0.07674005675
1881	0.07668077744
1882	0.07661758123
1883	0.07657887226
1884	0.07650468598
1885	0.07649564531
1886	0.07649208379
1887	0.07643288582
1888	0.07639157079
1889	0.07632168188
1890	0.07624609197
1891	0.07620344768
1892	0.07615401046
1893	0.07610292261
1894	0.07603873906
1895	0.07597748942
1896	0.07592631953
1897	0.07588749614
1898	0.0758327985
1899	0.07580700913
1900	0.07576231766
1901	0.07572820971
1902	0.07569399777
1903	0.07562927956
1904	0.07559512235
1905	0.07555688223
1906	0.07548320251
1907	0.07541969942
1908	0.07536451549
1909	0.07534467258
1910	0.07530090692
1911	0.07528748848
1912	0.07525892654
1913	0.07523636724
1914	0.07521263277
1915	0.07519457812
1916	0.07513861517
1917	0.07510268762
1918	0.07507130489
1919	0.0750476761
1920	0.07499077326
1921	0.07495013105
1922	0.07489431159
1923	0.07485749586
1924	0.07483990115
1925	0.07480600156
1926	0.07476220713
1927	0.07471291296
1928	0.07466467554
1929	0.0746407097
1930	0.07457763262
1931	0.07452580626
1932	0.07449498897
1933	0.07448003669
1934	0.07444229087
1935	0.07437902135
1936	0.0743324836
1937	0.07431223506
1938	0.0742646116
1939	0.07422710033
1940	0.07419821242
1941	0.07412284728
1942	0.07408409051
1943	0.07403716292
1944	0.07400649246
1945	0.07395731499
1946	0.07391396542
1947	0.07389052038
1948	0.07382709022
1949	0.07376361666
1950	0.07373551632
1951	0.07369421585
1952	0.0736453693
1953	0.07360002518
1954	0.07353118733
1955	0.07347579992
1956	0.07342619851
1957	0.07336938067
1958	0.07330502654
1959	0.07326484647
1960	0.07323740771
1961	0.0731583147
1962	0.07309531307
1963	0.07306267
1964	0.07301239263
1965	0.07298871925
1966	0.07295730154
1967	0.07290368515
1968	0.07287360134
1969	0.07282872979
1970	0.07279511598
1971	0.07274394701
1972	0.07268925012
1973	0.07265317434
