iter	RMSE
1512	0.1170883187
1513	0.1170314023
1514	0.1170114614
1515	0.1170058733
1516	0.1170036922
1517	0.1169212517
1518	0.116829164
1519	0.1167735442
1520	0.1167310595
1521	0.1167102306
1522	0.1166423342
1523	0.1165953465
1524	0.1165212636
1525	0.116453728
1526	0.1164223145
1527	0.1163849042
1528	0.1163101078
1529	0.1162548028
1530	0.1162112182
1531	0.1161823242
1532	0.1160605821
1533	0.1160391777
1534	0.1159350636
1535	0.1158259902
1536	0.1157527358
1537	0.1157426216
1538	0.1156679906
1539	0.1156225892
1540	0.1155954112
1541	0.1155769656
1542	0.1154990966
1543	0.1154319346
1544	0.1153940295
1545	0.1153234857
1546	0.1152465572
1547	0.115228571
1548	0.1151457999
1549	0.1150715202
1550	0.1149824052
1551	0.1149342479
1552	0.1148763748
1553	0.1147800595
1554	0.1147251088
1555	0.1146952671
1556	0.114626512
1557	0.1145977745
1558	0.114557093
1559	0.1145491321
1560	0.1144833577
1561	0.1143952934
1562	0.1143251664
1563	0.1142384156
1564	0.1142113309
1565	0.1142056257
1566	0.1141254749
1567	0.1140676634
1568	0.1139801137
1569	0.1139573358
1570	0.1139013085
1571	0.1137957447
1572	0.1137484828
1573	0.1136972605
1574	0.1136594419
1575	0.1135960536
1576	0.1135764723
1577	0.1135276512
1578	0.1134621202
1579	0.1133873876
1580	0.113335384
1581	0.1132871554
1582	0.113209315
1583	0.113197759
1584	0.1131721502
1585	0.1130642776
1586	0.1130066172
1587	0.1129376266
1588	0.1128522083
1589	0.1128053836
1590	0.112713329
1591	0.1126819539
1592	0.1126010423
1593	0.1125719964
1594	0.1124481765
1595	0.1123822565
1596	0.1123215631
1597	0.1123106413
1598	0.1122813594
1599	0.1122367478
1600	0.1121793028
1601	0.1120975897
1602	0.1120672702
1603	0.1119765226
1604	0.1119099305
1605	0.1118448354
1606	0.1117130617
1607	0.1116569929
1608	0.1116450359
1609	0.1116348855
1610	0.1116010121
1611	0.1115079778
1612	0.111403331
1613	0.1113279302
1614	0.1112491585
1615	0.1112266784
1616	0.1111358013
1617	0.1111069469
1618	0.1110729062
1619	0.111002156
1620	0.1109279378
1621	0.1108781911
1622	0.1108692011
1623	0.1108275058
1624	0.1107902794
1625	0.1107210922
1626	0.1106903334
1627	0.1106560459
1628	0.1106139832
1629	0.1105393544
1630	0.1104786945
1631	0.110425476
1632	0.1103541457
1633	0.1102990678
1634	0.1102475939
1635	0.1102212189
1636	0.1101751578
1637	0.1100790641
1638	0.1100205268
1639	0.1099123078
1640	0.1098461524
1641	0.1097636157
1642	0.1097303158
1643	0.1096258155
1644	0.1095666057
1645	0.1095586283
1646	0.1095496784
1647	0.1094823862
1648	0.1094795771
1649	0.109420236
1650	0.1094068092
1651	0.1093248124
1652	0.1092864009
1653	0.1092012095
1654	0.1091561538
1655	0.1090755453
1656	0.1089949392
1657	0.1089106472
1658	0.1088756477
1659	0.1087580723
1660	0.1086873845
1661	0.1086658125
1662	0.1085935675
1663	0.1085918539
1664	0.1085437118
1665	0.1084819689
1666	0.1083979216
1667	0.1083167996
1668	0.108256705
1669	0.1082166274
1670	0.1081494159
1671	0.108101484
1672	0.1080520453
1673	0.1079821561
1674	0.1078825753
1675	0.1078359301
1676	0.1078045904
1677	0.1077438071
1678	0.1077350475
1679	0.1077126005
1680	0.1077065494
1681	0.1076599496
1682	0.1076049321
1683	0.1075963934
1684	0.1075053623
1685	0.1074289773
1686	0.1073879663
1687	0.1073696298
1688	0.1073313466
1689	0.1073273648
1690	0.1072699356
1691	0.1072257659
1692	0.1071860843
1693	0.1071186992
1694	0.1070850456
1695	0.1070003887
1696	0.1069370897
1697	0.1068578269
1698	0.1067804773
1699	0.1067215582
1700	0.1066641806
1701	0.1065538308
1702	0.1064778596
1703	0.1064676091
1704	0.1063468607
1705	0.1063084563
1706	0.1062703671
1707	0.1061913249
1708	0.1061489963
1709	0.1060915484
1710	0.1060002813
1711	0.1059584043
1712	0.1058774587
1713	0.1058111103
1714	0.105713956
1715	0.1057101307
1716	0.1056430131
1717	0.1055939401
1718	0.1055365065
1719	0.1055011973
1720	0.1054639965
1721	0.1053869463
1722	0.1053354615
1723	0.1052779989
1724	0.1051857754
1725	0.105160335
1726	0.1050870411
1727	0.1050596788
1728	0.1050465224
1729	0.1049890397
1730	0.1049346683
1731	0.1048778518
1732	0.104842104
1733	0.1048328035
1734	0.1047614796
1735	0.1046826281
1736	0.1046494764
1737	0.1045553386
1738	0.1045530506
1739	0.1045509161
1740	0.1045213142
1741	0.1045000238
1742	0.1044734717
1743	0.1044258977
1744	0.1044205849
1745	0.1043352056
1746	0.1042487403
1747	0.104198726
1748	0.1041413725
1749	0.1041378776
1750	0.1040736335
1751	0.1040644513
1752	0.1040342538
1753	0.1039958535
1754	0.1039660866
1755	0.1038699243
1756	0.1038120442
1757	0.103780404
1758	0.1037773401
1759	0.1037125887
1760	0.1036818132
1761	0.1036774491
1762	0.103591484
1763	0.1035430868
1764	0.1034673753
1765	0.10342514
1766	0.1033567781
1767	0.1032754823
1768	0.1031858672
1769	0.103183614
1770	0.1031183648
1771	0.1031163657
1772	0.1031093509
1773	0.1030872774
1774	0.1029598128
1775	0.1029581148
1776	0.1029538543
1777	0.102952493
1778	0.1029123685
1779	0.1028255985
1780	0.1027369541
1781	0.1027068149
1782	0.102667048
1783	0.1025804641
1784	0.1025245673
1785	0.1024819335
1786	0.102431288
1787	0.1024251888
1788	0.1023870617
1789	0.1023506479
1790	0.1022786737
1791	0.1022206225
1792	0.1021601585
1793	0.1020903473
1794	0.1020806041
1795	0.1020684839
1796	0.1020254447
1797	0.101995691
1798	0.1019868195
1799	0.1019844349
1800	0.1019771471
1801	0.101974559
1802	0.1019715631
1803	0.1019698538
1804	0.1019456584
1805	0.1018961478
1806	0.1018037471
1807	0.1017493854
1808	0.1017471946
1809	0.1016915227
1810	0.1016839021
1811	0.1016753708
1812	0.1015934708
1813	0.1015357483
1814	0.1014839125
1815	0.1014032504
1816	0.1013614821
1817	0.101283756
1818	0.1012354892
1819	0.1011721352
1820	0.1010790051
1821	0.1010077757
1822	0.1010034603
1823	0.1009786214
1824	0.100905819
1825	0.100851763
1826	0.1008068747
1827	0.1007611867
1828	0.1006767107
1829	0.100629552
1830	0.1006280122
1831	0.1005624186
1832	0.1005020719
1833	0.1004177372
1834	0.1003597745
1835	0.1003277705
1836	0.1002153445
1837	0.1001749743
1838	0.1001122737
1839	0.1000617695
1840	0.1000135475
1841	0.09998146983
1842	0.0999692309
1843	0.09992293852
1844	0.09986431062
1845	0.09978617708
1846	0.09972759109
1847	0.09971873199
1848	0.09968068773
1849	0.09965465613
1850	0.09956605796
1851	0.09955562342
